Leonardo;RIO;NAT;4 dias;4 estrelas;R$ 4293
Mariana;RIO;VIX;1 dias;4 estrelas;R$ 3035
Laura;REC;VIX;4 dias;1 estrelas;R$ 1217
Leonardo;FOR;REC;3 dias;1 estrelas;R$ 8740
Laura;POA;FOR;4 dias;5 estrelas;R$ 9945
Maria;REC;CWB;4 dias;3 estrelas;R$ 5446
Camila;PMW;BSB;5 dias;4 estrelas;R$ 4867
Mariana;SSA;FOR;2 dias;2 estrelas;R$ 8549
Bruno;BSB;NAT;3 dias;1 estrelas;R$ 2252
Thiago;REC;RIO;2 dias;1 estrelas;R$ 9702
Beatriz;BSB;BHZ;3 dias;2 estrelas;R$ 4316
Laura;PMW;NAT;2 dias;1 estrelas;R$ 1507
Gustavo;RIO;BSB;2 dias;4 estrelas;R$ 9740
Isadora;POA;REC;5 dias;4 estrelas;R$ 8242
Lucas;POA;PMW;2 dias;4 estrelas;R$ 2680
Bruno;PMW;REC;1 dias;5 estrelas;R$ 4738
Larissa;CWB;RIO;4 dias;4 estrelas;R$ 8431
Fernando;VIX;SSA;2 dias;1 estrelas;R$ 2095
Leonardo;CWB;PMW;1 dias;2 estrelas;R$ 9876
Isadora;BHZ;BSB;3 dias;3 estrelas;R$ 5530
Clara;NAT;SSA;3 dias;5 estrelas;R$ 4950
Eduardo;FOR;BSB;1 dias;3 estrelas;R$ 4726
Camila;CWB;BSB;3 dias;2 estrelas;R$ 6291
Fernando;BSB;MAO;1 dias;5 estrelas;R$ 3388
Sophia;RIO;SAO;5 dias;5 estrelas;R$ 3899
Clara;CWB;NAT;4 dias;1 estrelas;R$ 7505
Gustavo;RIO;MAO;4 dias;5 estrelas;R$ 5980
Maria;BSB;REC;3 dias;5 estrelas;R$ 5848
Lucas;BSB;RIO;2 dias;3 estrelas;R$ 2624
Pedro;CWB;NAT;3 dias;4 estrelas;R$ 5366
Isabela;CWB;SAO;4 dias;1 estrelas;R$ 6433
Vinicius;NAT;BSB;3 dias;4 estrelas;R$ 5174
Lucas;REC;VIX;2 dias;2 estrelas;R$ 7777
Bruno;POA;VIX;3 dias;3 estrelas;R$ 2348
Thiago;RIO;NAT;4 dias;1 estrelas;R$ 5210
Manuela;PMW;BSB;2 dias;5 estrelas;R$ 7039
Maria;CWB;RIO;1 dias;2 estrelas;R$ 6911
Mariana;FOR;MAO;1 dias;5 estrelas;R$ 6341
Beatriz;REC;CWB;3 dias;3 estrelas;R$ 4320
Gustavo;FOR;SSA;1 dias;5 estrelas;R$ 2620
Leonardo;CWB;PMW;1 dias;4 estrelas;R$ 3523
Gabriel;BHZ;REC;3 dias;5 estrelas;R$ 2451
Vinicius;FOR;MAO;5 dias;4 estrelas;R$ 8428
Rodrigo;NAT;REC;5 dias;4 estrelas;R$ 1682
Gustavo;PMW;BHZ;4 dias;2 estrelas;R$ 4008
Davi;POA;SSA;5 dias;5 estrelas;R$ 4554
Thiago;REC;MAO;1 dias;4 estrelas;R$ 5968
Anna;SAO;POA;2 dias;1 estrelas;R$ 7953
Sophia;VIX;FOR;1 dias;5 estrelas;R$ 7477
Lucas;PMW;SAO;1 dias;3 estrelas;R$ 9923
Camila;BSB;MAO;2 dias;4 estrelas;R$ 1468
Rodrigo;PMW;VIX;2 dias;4 estrelas;R$ 7924
Rodrigo;BSB;CWB;1 dias;1 estrelas;R$ 1735
Pedro;FOR;MAO;1 dias;3 estrelas;R$ 9464
Felipe;MAO;RIO;2 dias;3 estrelas;R$ 1267
Rafael;REC;BHZ;4 dias;4 estrelas;R$ 8429
Laura;VIX;MAO;5 dias;4 estrelas;R$ 7596
Manuela;SAO;BSB;3 dias;1 estrelas;R$ 2911
Davi;RIO;BHZ;5 dias;5 estrelas;R$ 9691
Fernando;FOR;SAO;4 dias;4 estrelas;R$ 6785
Vitor;POA;SSA;3 dias;5 estrelas;R$ 5749
Larissa;BSB;NAT;1 dias;4 estrelas;R$ 8280
Fernando;REC;BSB;3 dias;5 estrelas;R$ 9595
Juliana;BHZ;POA;2 dias;3 estrelas;R$ 3963
Gabriel;BHZ;POA;1 dias;3 estrelas;R$ 6077
Juliana;VIX;SAO;4 dias;3 estrelas;R$ 3294
Bruno;POA;FOR;2 dias;5 estrelas;R$ 5770
Laura;VIX;BHZ;3 dias;4 estrelas;R$ 8072
Lucas;POA;RIO;2 dias;3 estrelas;R$ 7562
Gabriel;RIO;PMW;1 dias;2 estrelas;R$ 3912
Larissa;RIO;NAT;3 dias;5 estrelas;R$ 9740
Isabela;SAO;NAT;1 dias;1 estrelas;R$ 6700
Sophia;MAO;VIX;3 dias;5 estrelas;R$ 3841
Anna;MAO;REC;3 dias;2 estrelas;R$ 6215
Laura;MAO;POA;2 dias;1 estrelas;R$ 5876
Natalia;SSA;VIX;2 dias;2 estrelas;R$ 5517
Gustavo;SSA;BSB;4 dias;3 estrelas;R$ 4640
Natalia;REC;CWB;1 dias;2 estrelas;R$ 3908
João;BSB;SSA;4 dias;4 estrelas;R$ 9432
Gabriel;SAO;NAT;3 dias;2 estrelas;R$ 4387
Fernando;BHZ;VIX;1 dias;1 estrelas;R$ 5485
Clara;BHZ;FOR;2 dias;5 estrelas;R$ 8741
Bruno;PMW;VIX;5 dias;3 estrelas;R$ 4829
Lucas;VIX;CWB;4 dias;2 estrelas;R$ 9223
Larissa;BHZ;MAO;5 dias;4 estrelas;R$ 7205
Maria;POA;REC;2 dias;5 estrelas;R$ 7395
Gabriel;SAO;POA;2 dias;4 estrelas;R$ 8487
Natalia;NAT;PMW;3 dias;4 estrelas;R$ 6802
Rafael;MAO;PMW;5 dias;2 estrelas;R$ 5336
Mariana;BHZ;MAO;4 dias;3 estrelas;R$ 3329
Lucas;MAO;PMW;2 dias;1 estrelas;R$ 2107
Pedro;SSA;FOR;2 dias;2 estrelas;R$ 5630
João;SSA;FOR;3 dias;5 estrelas;R$ 3348
Vinicius;BHZ;SSA;3 dias;1 estrelas;R$ 6705
Natalia;PMW;REC;5 dias;1 estrelas;R$ 5770
Clara;VIX;BSB;4 dias;4 estrelas;R$ 5095
Beatriz;POA;RIO;1 dias;4 estrelas;R$ 9499
Isadora;NAT;SSA;2 dias;1 estrelas;R$ 6911
Leonardo;CWB;SSA;3 dias;5 estrelas;R$ 2385
Clara;SAO;REC;3 dias;1 estrelas;R$ 7159
Mariana;BSB;PMW;2 dias;1 estrelas;R$ 5393
Lucas;MAO;SSA;2 dias;3 estrelas;R$ 3902
Camila;SAO;PMW;4 dias;3 estrelas;R$ 5818
Larissa;BHZ;BSB;2 dias;5 estrelas;R$ 5880
Isabela;SAO;MAO;3 dias;2 estrelas;R$ 4086
Fernando;SSA;NAT;3 dias;2 estrelas;R$ 6004
Camila;RIO;BSB;5 dias;5 estrelas;R$ 6107
Rafael;FOR;MAO;2 dias;5 estrelas;R$ 3040
Pedro;RIO;POA;5 dias;5 estrelas;R$ 1206
Mariana;MAO;VIX;1 dias;1 estrelas;R$ 2408
Rodrigo;BHZ;REC;3 dias;3 estrelas;R$ 9194
Rafael;PMW;POA;2 dias;4 estrelas;R$ 2332
Juliana;FOR;CWB;2 dias;3 estrelas;R$ 4939
Eduardo;CWB;BSB;5 dias;4 estrelas;R$ 2027
Gustavo;BSB;CWB;4 dias;2 estrelas;R$ 5067
Fernando;BSB;MAO;5 dias;5 estrelas;R$ 1143
Clara;VIX;NAT;3 dias;4 estrelas;R$ 6022
Gustavo;REC;PMW;3 dias;3 estrelas;R$ 9838
Gabriel;RIO;FOR;5 dias;2 estrelas;R$ 7648
Isadora;REC;CWB;5 dias;4 estrelas;R$ 8795
Vinicius;FOR;PMW;3 dias;2 estrelas;R$ 7962
Juliana;PMW;CWB;5 dias;1 estrelas;R$ 4368
Natalia;CWB;SAO;1 dias;5 estrelas;R$ 6289
Bruno;VIX;BSB;1 dias;2 estrelas;R$ 1876
Lucas;MAO;SAO;4 dias;3 estrelas;R$ 8248
Laura;PMW;SSA;3 dias;1 estrelas;R$ 7091
Bruno;VIX;POA;4 dias;4 estrelas;R$ 6072
Beatriz;BSB;FOR;4 dias;4 estrelas;R$ 9200
Maria;MAO;FOR;1 dias;2 estrelas;R$ 1649
Isabela;VIX;POA;3 dias;1 estrelas;R$ 4336
Lucas;NAT;SAO;4 dias;5 estrelas;R$ 9195
Mariana;NAT;FOR;1 dias;3 estrelas;R$ 9733
Larissa;MAO;SAO;3 dias;1 estrelas;R$ 3360
Gabriel;REC;PMW;3 dias;4 estrelas;R$ 3397
Pedro;VIX;BHZ;3 dias;2 estrelas;R$ 1743
João;NAT;REC;1 dias;3 estrelas;R$ 1844
Larissa;NAT;BHZ;1 dias;5 estrelas;R$ 1818
Lucas;POA;VIX;3 dias;4 estrelas;R$ 8979
Isabela;PMW;FOR;4 dias;3 estrelas;R$ 6591
Isabela;PMW;SSA;3 dias;1 estrelas;R$ 6265
Maria;NAT;RIO;5 dias;2 estrelas;R$ 6462
Larissa;FOR;MAO;2 dias;5 estrelas;R$ 4805
Mateus;FOR;POA;4 dias;4 estrelas;R$ 5783
Thiago;MAO;REC;5 dias;1 estrelas;R$ 2880
Larissa;RIO;PMW;4 dias;2 estrelas;R$ 1016
Lucas;FOR;POA;4 dias;4 estrelas;R$ 5930
Isabela;VIX;SSA;3 dias;3 estrelas;R$ 8590
Leonardo;CWB;RIO;4 dias;4 estrelas;R$ 7282
Larissa;NAT;FOR;1 dias;3 estrelas;R$ 3494
Larissa;RIO;PMW;1 dias;5 estrelas;R$ 3163
Natalia;BSB;PMW;2 dias;3 estrelas;R$ 6625
Gustavo;MAO;CWB;4 dias;2 estrelas;R$ 2028
Vitor;NAT;CWB;1 dias;1 estrelas;R$ 5869
Davi;VIX;BHZ;3 dias;2 estrelas;R$ 4750
Camila;BSB;FOR;1 dias;4 estrelas;R$ 2208
Pedro;POA;VIX;4 dias;1 estrelas;R$ 3615
Natalia;SSA;REC;4 dias;1 estrelas;R$ 1539
Thiago;MAO;POA;5 dias;4 estrelas;R$ 4010
Thiago;VIX;PMW;2 dias;3 estrelas;R$ 6035
Beatriz;REC;SAO;4 dias;5 estrelas;R$ 6684
Sophia;BSB;PMW;3 dias;1 estrelas;R$ 6809
Maria;BHZ;FOR;1 dias;4 estrelas;R$ 6360
Davi;BSB;NAT;4 dias;4 estrelas;R$ 1346
Larissa;RIO;NAT;1 dias;2 estrelas;R$ 3827
João;SAO;REC;4 dias;1 estrelas;R$ 7794
Gabriel;PMW;VIX;5 dias;5 estrelas;R$ 2627
Anna;CWB;REC;4 dias;1 estrelas;R$ 4207
Mariana;NAT;RIO;5 dias;5 estrelas;R$ 9275
Fernando;MAO;BHZ;2 dias;3 estrelas;R$ 4698
Thiago;SSA;REC;3 dias;4 estrelas;R$ 3656
Beatriz;FOR;MAO;2 dias;1 estrelas;R$ 4721
Eduardo;NAT;BSB;4 dias;1 estrelas;R$ 1463
Mateus;BHZ;FOR;3 dias;1 estrelas;R$ 6631
Rodrigo;NAT;VIX;3 dias;3 estrelas;R$ 8771
Gabriel;BHZ;SAO;5 dias;2 estrelas;R$ 7746
Leonardo;BSB;VIX;4 dias;4 estrelas;R$ 6446
Bruno;BSB;MAO;3 dias;3 estrelas;R$ 9445
Lucas;PMW;SAO;1 dias;5 estrelas;R$ 1576
Mateus;MAO;NAT;5 dias;3 estrelas;R$ 8094
Clara;NAT;FOR;4 dias;5 estrelas;R$ 5465
Rafael;BSB;RIO;3 dias;4 estrelas;R$ 3785
Maria;BHZ;PMW;5 dias;2 estrelas;R$ 7609
Gabriel;PMW;VIX;4 dias;2 estrelas;R$ 4260
Isadora;FOR;BSB;1 dias;3 estrelas;R$ 8049
Gustavo;REC;BHZ;1 dias;5 estrelas;R$ 2601
Leonardo;SAO;MAO;5 dias;5 estrelas;R$ 7496
Gustavo;RIO;FOR;3 dias;2 estrelas;R$ 3747
Camila;POA;FOR;3 dias;4 estrelas;R$ 9687
Thiago;SSA;PMW;2 dias;1 estrelas;R$ 3446
Mariana;FOR;REC;5 dias;1 estrelas;R$ 9887
Larissa;NAT;POA;1 dias;2 estrelas;R$ 8557
Gustavo;CWB;POA;2 dias;5 estrelas;R$ 8379
Leonardo;POA;SAO;3 dias;2 estrelas;R$ 2628
Lucas;NAT;BSB;3 dias;1 estrelas;R$ 1459
Vitor;PMW;SSA;2 dias;4 estrelas;R$ 2237
Larissa;NAT;BSB;1 dias;5 estrelas;R$ 5395
Camila;REC;NAT;1 dias;3 estrelas;R$ 8946
Maria;NAT;FOR;5 dias;3 estrelas;R$ 6383
Rodrigo;NAT;SAO;3 dias;3 estrelas;R$ 9622
Bruno;BSB;SAO;4 dias;5 estrelas;R$ 8628
Anna;PMW;BHZ;2 dias;4 estrelas;R$ 6089
Lucas;NAT;REC;3 dias;5 estrelas;R$ 7423
Larissa;BSB;CWB;5 dias;4 estrelas;R$ 1534
Lucas;VIX;POA;2 dias;1 estrelas;R$ 3425
Rodrigo;BHZ;NAT;2 dias;1 estrelas;R$ 8753
Camila;REC;VIX;1 dias;1 estrelas;R$ 5499
Gustavo;PMW;SAO;2 dias;4 estrelas;R$ 6271
Vitor;RIO;BSB;1 dias;4 estrelas;R$ 9314
Manuela;CWB;PMW;3 dias;1 estrelas;R$ 4371
Eduardo;FOR;CWB;4 dias;3 estrelas;R$ 5366
Rafael;PMW;SAO;3 dias;3 estrelas;R$ 8718
Vitor;VIX;NAT;3 dias;2 estrelas;R$ 1664
Lucas;VIX;RIO;3 dias;3 estrelas;R$ 6569
Isabela;SSA;BHZ;4 dias;4 estrelas;R$ 2250
Lucas;REC;VIX;3 dias;3 estrelas;R$ 9316
Vitor;CWB;NAT;5 dias;4 estrelas;R$ 4486
Isadora;REC;NAT;5 dias;2 estrelas;R$ 9346
Manuela;MAO;SAO;4 dias;3 estrelas;R$ 4840
Isabela;CWB;REC;5 dias;5 estrelas;R$ 6783
Gustavo;RIO;REC;3 dias;1 estrelas;R$ 1254
Larissa;REC;SSA;1 dias;5 estrelas;R$ 2518
Lucas;REC;MAO;2 dias;4 estrelas;R$ 1730
Manuela;PMW;BHZ;5 dias;5 estrelas;R$ 9943
Fernando;BSB;FOR;3 dias;5 estrelas;R$ 4740
Eduardo;REC;SAO;3 dias;4 estrelas;R$ 9520
Gabriel;RIO;BSB;2 dias;1 estrelas;R$ 5389
Mariana;REC;NAT;3 dias;1 estrelas;R$ 1359
Vitor;REC;BSB;1 dias;1 estrelas;R$ 4414
Jo�o;VIX;FOR;3 dias;1 estrelas;R$ 5449
Leonardo;SSA;POA;2 dias;3 estrelas;R$ 7752
Juliana;BHZ;SSA;2 dias;4 estrelas;R$ 5152
Maria;CWB;MAO;5 dias;4 estrelas;R$ 3057
Isadora;REC;SSA;5 dias;2 estrelas;R$ 4997
Rodrigo;MAO;NAT;5 dias;1 estrelas;R$ 5852
Camila;CWB;POA;4 dias;5 estrelas;R$ 4174
Larissa;BSB;SAO;2 dias;2 estrelas;R$ 3631
Bruno;MAO;POA;1 dias;1 estrelas;R$ 8510
Bruno;PMW;BHZ;2 dias;3 estrelas;R$ 4488
Camila;BSB;BHZ;5 dias;5 estrelas;R$ 6155
Jo�o;FOR;PMW;2 dias;1 estrelas;R$ 5092
Gustavo;SAO;RIO;4 dias;5 estrelas;R$ 9952
Eduardo;PMW;SSA;5 dias;5 estrelas;R$ 4448
Gustavo;SSA;NAT;4 dias;2 estrelas;R$ 7698
Eduardo;PMW;FOR;4 dias;3 estrelas;R$ 6471
Vitor;SSA;SAO;1 dias;2 estrelas;R$ 8140
Isadora;CWB;POA;5 dias;1 estrelas;R$ 3824
Sophia;BHZ;POA;1 dias;3 estrelas;R$ 1259
Anna;PMW;CWB;4 dias;2 estrelas;R$ 2871
Lucas;CWB;PMW;5 dias;3 estrelas;R$ 4316
Gabriel;BHZ;FOR;2 dias;4 estrelas;R$ 6961
Lucas;POA;FOR;3 dias;5 estrelas;R$ 2894
Gustavo;MAO;SSA;4 dias;4 estrelas;R$ 2124
Laura;MAO;SSA;1 dias;2 estrelas;R$ 7079
Mariana;CWB;VIX;2 dias;5 estrelas;R$ 6746
Leonardo;CWB;POA;1 dias;5 estrelas;R$ 1773
Jo�o;BHZ;NAT;2 dias;1 estrelas;R$ 9611
Sophia;CWB;SSA;2 dias;1 estrelas;R$ 6669
Juliana;BHZ;REC;3 dias;4 estrelas;R$ 5338
Vinicius;BHZ;REC;3 dias;3 estrelas;R$ 6312
Gustavo;REC;CWB;4 dias;5 estrelas;R$ 9265
Gabriel;POA;NAT;3 dias;5 estrelas;R$ 6419
Mariana;PMW;SAO;4 dias;3 estrelas;R$ 8302
Gabriel;SSA;FOR;1 dias;1 estrelas;R$ 3353
Lucas;RIO;SSA;5 dias;4 estrelas;R$ 3286
Juliana;FOR;REC;4 dias;5 estrelas;R$ 9207
Isabela;SSA;POA;2 dias;2 estrelas;R$ 8298
Davi;POA;SSA;2 dias;3 estrelas;R$ 9089
Thiago;POA;SAO;1 dias;5 estrelas;R$ 9234
Juliana;VIX;REC;4 dias;2 estrelas;R$ 9624
Mateus;VIX;FOR;3 dias;2 estrelas;R$ 8784
Isabela;REC;FOR;5 dias;4 estrelas;R$ 6094
Gustavo;MAO;SAO;4 dias;4 estrelas;R$ 4954
Maria;MAO;REC;2 dias;4 estrelas;R$ 1032
Eduardo;RIO;VIX;3 dias;1 estrelas;R$ 6871
Laura;REC;RIO;4 dias;4 estrelas;R$ 6120
Rodrigo;BHZ;RIO;2 dias;1 estrelas;R$ 4900
Gustavo;CWB;BSB;1 dias;5 estrelas;R$ 8650
Sophia;SSA;SAO;4 dias;3 estrelas;R$ 3443
Rodrigo;BHZ;REC;5 dias;2 estrelas;R$ 7369
Camila;RIO;SSA;4 dias;5 estrelas;R$ 6691
Laura;NAT;PMW;1 dias;4 estrelas;R$ 4602
Mariana;FOR;SAO;1 dias;4 estrelas;R$ 8525
Vinicius;VIX;FOR;5 dias;3 estrelas;R$ 6976
Bruno;POA;PMW;3 dias;3 estrelas;R$ 5904
Jo�o;POA;RIO;3 dias;4 estrelas;R$ 9447
Isadora;NAT;BSB;2 dias;1 estrelas;R$ 8684
Eduardo;PMW;VIX;1 dias;2 estrelas;R$ 6509
Anna;PMW;BSB;4 dias;2 estrelas;R$ 7753
Eduardo;SAO;CWB;1 dias;4 estrelas;R$ 7029
Vinicius;FOR;MAO;3 dias;3 estrelas;R$ 3418
Bruno;MAO;VIX;3 dias;4 estrelas;R$ 5348
Rafael;PMW;SSA;1 dias;5 estrelas;R$ 1436
Sophia;SAO;VIX;2 dias;5 estrelas;R$ 5490
Clara;POA;MAO;5 dias;2 estrelas;R$ 2219
Camila;PMW;MAO;5 dias;5 estrelas;R$ 9496
Laura;PMW;FOR;3 dias;1 estrelas;R$ 9706
Gabriel;BSB;POA;4 dias;2 estrelas;R$ 4559
Davi;FOR;SAO;1 dias;4 estrelas;R$ 5144
Vinicius;POA;PMW;3 dias;4 estrelas;R$ 3867
Thiago;SSA;BSB;4 dias;2 estrelas;R$ 1402
Eduardo;BHZ;NAT;4 dias;4 estrelas;R$ 8688
Camila;SSA;REC;5 dias;3 estrelas;R$ 1700
Vitor;SSA;NAT;2 dias;4 estrelas;R$ 7083
Larissa;POA;SAO;2 dias;3 estrelas;R$ 4219
Isabela;BHZ;VIX;1 dias;2 estrelas;R$ 2817
Rodrigo;MAO;BHZ;5 dias;5 estrelas;R$ 1964
Lucas;CWB;PMW;4 dias;1 estrelas;R$ 6800
Manuela;CWB;POA;2 dias;5 estrelas;R$ 1512
Bruno;NAT;POA;5 dias;4 estrelas;R$ 4438
Larissa;SAO;PMW;2 dias;3 estrelas;R$ 4952
Rafael;NAT;MAO;4 dias;3 estrelas;R$ 5749
Gabriel;SAO;MAO;1 dias;4 estrelas;R$ 1130
Lucas;PMW;BSB;2 dias;2 estrelas;R$ 2451
Juliana;SSA;BSB;3 dias;2 estrelas;R$ 8887
Lucas;MAO;VIX;2 dias;2 estrelas;R$ 5414
Juliana;CWB;RIO;3 dias;4 estrelas;R$ 4097
Davi;BSB;CWB;3 dias;5 estrelas;R$ 6217
Isadora;BSB;VIX;2 dias;2 estrelas;R$ 3063
Laura;CWB;RIO;2 dias;4 estrelas;R$ 6040
Juliana;BSB;PMW;5 dias;4 estrelas;R$ 1479
Laura;SSA;RIO;1 dias;3 estrelas;R$ 4380
Isadora;SAO;PMW;5 dias;1 estrelas;R$ 4879
Eduardo;NAT;MAO;2 dias;1 estrelas;R$ 4359
Bruno;RIO;CWB;2 dias;4 estrelas;R$ 9527
Gustavo;VIX;BSB;3 dias;2 estrelas;R$ 4656
Davi;RIO;SSA;3 dias;1 estrelas;R$ 1602
Larissa;BSB;POA;5 dias;2 estrelas;R$ 6170
Gustavo;BSB;POA;1 dias;1 estrelas;R$ 9819
Juliana;NAT;POA;5 dias;1 estrelas;R$ 1256
Vinicius;SSA;NAT;2 dias;1 estrelas;R$ 4286
Bruno;REC;NAT;3 dias;5 estrelas;R$ 9446
Rafael;POA;BHZ;3 dias;3 estrelas;R$ 5416
Davi;NAT;REC;4 dias;1 estrelas;R$ 7138
Rafael;CWB;VIX;4 dias;2 estrelas;R$ 1294
Bruno;RIO;SAO;3 dias;3 estrelas;R$ 4197
Rodrigo;VIX;MAO;3 dias;4 estrelas;R$ 8833
Laura;REC;SSA;3 dias;4 estrelas;R$ 8235
Davi;BSB;VIX;2 dias;5 estrelas;R$ 5126
Gustavo;CWB;BHZ;5 dias;1 estrelas;R$ 3531
Davi;BSB;POA;4 dias;3 estrelas;R$ 6016
Bruno;NAT;MAO;2 dias;4 estrelas;R$ 8134
Sophia;REC;BSB;2 dias;4 estrelas;R$ 4269
Davi;SAO;RIO;2 dias;4 estrelas;R$ 7502
Gabriel;RIO;REC;3 dias;4 estrelas;R$ 1125
Leonardo;RIO;PMW;4 dias;2 estrelas;R$ 2317
Larissa;BSB;POA;2 dias;2 estrelas;R$ 6082
Jo�o;BHZ;REC;5 dias;1 estrelas;R$ 6712
Camila;VIX;SAO;5 dias;1 estrelas;R$ 8686
Fernando;VIX;MAO;2 dias;5 estrelas;R$ 6160
Juliana;SAO;CWB;2 dias;2 estrelas;R$ 6318
Larissa;FOR;BSB;5 dias;5 estrelas;R$ 8795
Camila;BSB;RIO;5 dias;2 estrelas;R$ 8535
Mariana;BSB;CWB;5 dias;2 estrelas;R$ 1347
Juliana;VIX;PMW;3 dias;4 estrelas;R$ 1882
Mariana;SSA;PMW;4 dias;5 estrelas;R$ 2893
Davi;MAO;SSA;3 dias;2 estrelas;R$ 9733
Jo�o;POA;CWB;4 dias;3 estrelas;R$ 3056
Maria;CWB;SAO;1 dias;5 estrelas;R$ 8751
Davi;SSA;BSB;3 dias;3 estrelas;R$ 8055
Isabela;CWB;BHZ;1 dias;2 estrelas;R$ 4763
Mariana;BHZ;VIX;4 dias;5 estrelas;R$ 8125
Gustavo;BHZ;CWB;4 dias;4 estrelas;R$ 6861
Juliana;RIO;FOR;4 dias;5 estrelas;R$ 4861
Juliana;POA;RIO;2 dias;2 estrelas;R$ 9387
Laura;BHZ;BSB;4 dias;2 estrelas;R$ 3220
Juliana;FOR;PMW;5 dias;5 estrelas;R$ 7507
Eduardo;SSA;SAO;4 dias;1 estrelas;R$ 9093
Lucas;PMW;BSB;2 dias;1 estrelas;R$ 9184
Lucas;VIX;POA;3 dias;4 estrelas;R$ 8915
Maria;CWB;PMW;5 dias;2 estrelas;R$ 9126
Clara;REC;SSA;4 dias;1 estrelas;R$ 8683
Gustavo;PMW;BSB;5 dias;3 estrelas;R$ 9796
Lucas;CWB;BHZ;4 dias;2 estrelas;R$ 8174
Leonardo;BSB;POA;5 dias;2 estrelas;R$ 6420
Natalia;POA;REC;4 dias;2 estrelas;R$ 1308
Leonardo;BSB;FOR;2 dias;1 estrelas;R$ 9064
Bruno;FOR;SAO;3 dias;3 estrelas;R$ 5542
Gustavo;MAO;NAT;2 dias;5 estrelas;R$ 2408
Larissa;MAO;POA;5 dias;2 estrelas;R$ 2931
Laura;REC;VIX;1 dias;3 estrelas;R$ 3084
Eduardo;SSA;BHZ;5 dias;3 estrelas;R$ 9602
Gustavo;MAO;CWB;1 dias;4 estrelas;R$ 4217
Gustavo;MAO;NAT;4 dias;5 estrelas;R$ 7263
Lucas;SAO;VIX;4 dias;1 estrelas;R$ 2135
Isabela;VIX;MAO;4 dias;2 estrelas;R$ 3584
Rodrigo;SSA;MAO;5 dias;2 estrelas;R$ 3750
Maria;RIO;VIX;2 dias;2 estrelas;R$ 5935
Isadora;MAO;VIX;3 dias;5 estrelas;R$ 4615
Beatriz;RIO;POA;5 dias;3 estrelas;R$ 3655
Larissa;BHZ;VIX;4 dias;4 estrelas;R$ 1707
Anna;REC;PMW;3 dias;3 estrelas;R$ 5113
Isadora;RIO;CWB;1 dias;2 estrelas;R$ 3127
Anna;VIX;BSB;2 dias;5 estrelas;R$ 9176
Eduardo;PMW;SSA;1 dias;1 estrelas;R$ 8752
Larissa;VIX;NAT;3 dias;1 estrelas;R$ 5588
Mariana;FOR;SAO;1 dias;3 estrelas;R$ 8667
Leonardo;MAO;SAO;1 dias;1 estrelas;R$ 8203
Jo�o;NAT;SSA;4 dias;1 estrelas;R$ 1672
Leonardo;NAT;VIX;1 dias;4 estrelas;R$ 7961
Mateus;SAO;POA;2 dias;1 estrelas;R$ 4012
Leonardo;CWB;BSB;2 dias;3 estrelas;R$ 9586
Clara;SAO;REC;5 dias;2 estrelas;R$ 5277
Leonardo;SAO;PMW;4 dias;4 estrelas;R$ 2466
Rodrigo;PMW;POA;4 dias;3 estrelas;R$ 6177
Gustavo;BSB;MAO;4 dias;4 estrelas;R$ 4501
Mateus;SSA;BSB;4 dias;4 estrelas;R$ 3321
Isabela;VIX;SAO;2 dias;4 estrelas;R$ 9906
Rodrigo;REC;POA;3 dias;1 estrelas;R$ 8841
Manuela;POA;VIX;4 dias;4 estrelas;R$ 7882
Camila;MAO;NAT;2 dias;2 estrelas;R$ 7002
Larissa;NAT;FOR;5 dias;4 estrelas;R$ 1117
Gabriel;BSB;SAO;3 dias;5 estrelas;R$ 1462
Maria;POA;CWB;1 dias;1 estrelas;R$ 6094
Larissa;CWB;VIX;1 dias;5 estrelas;R$ 4487
Felipe;NAT;PMW;1 dias;3 estrelas;R$ 4442
Mateus;POA;RIO;1 dias;4 estrelas;R$ 3758
Manuela;BHZ;REC;1 dias;5 estrelas;R$ 9012
Fernando;REC;NAT;3 dias;5 estrelas;R$ 2297
Natalia;SAO;FOR;3 dias;3 estrelas;R$ 1729
Isabela;SSA;SAO;4 dias;5 estrelas;R$ 8823
Natalia;CWB;POA;4 dias;3 estrelas;R$ 3147
Laura;SSA;REC;4 dias;1 estrelas;R$ 6909
Juliana;MAO;REC;2 dias;5 estrelas;R$ 7395
Maria;SAO;SSA;1 dias;4 estrelas;R$ 8366
Isabela;PMW;REC;2 dias;1 estrelas;R$ 6004
Davi;BSB;BHZ;4 dias;3 estrelas;R$ 7301
Manuela;RIO;VIX;3 dias;1 estrelas;R$ 9938
Natalia;POA;PMW;4 dias;5 estrelas;R$ 6797
Beatriz;PMW;POA;1 dias;2 estrelas;R$ 6817
Bruno;BHZ;MAO;3 dias;5 estrelas;R$ 1906
Thiago;PMW;BHZ;5 dias;3 estrelas;R$ 2086
Isabela;SSA;BSB;1 dias;2 estrelas;R$ 5235
Sophia;RIO;SAO;4 dias;4 estrelas;R$ 7366
Isabela;REC;BHZ;2 dias;2 estrelas;R$ 2147
Larissa;SAO;PMW;1 dias;2 estrelas;R$ 2350
Natalia;SSA;BSB;3 dias;4 estrelas;R$ 4129
Fernando;FOR;POA;3 dias;3 estrelas;R$ 9551
Lucas;VIX;PMW;3 dias;1 estrelas;R$ 1691
Davi;CWB;BSB;5 dias;4 estrelas;R$ 8867
